address,microstx
1DXtcHeHodcmRRDwSKD5swVVJPYEzhm1KS,520833334
1DYGkPgsS1NG3rNz2ziSmNrJNZTMez7H98,173611112
1DYJ9KH4ZJ8BJEruPMEnproW7edxccq2WA,26526500000
1DYfiPZpTvewL7xx78u6SFEGoNmPXmtH7D,138815278
1DYoDVPXA8G6SZtwyP27QKgMZninX7R4gy,1180555556
1DYqHqCtXjmcxFKTriwGUWLrpn2qv9JppV,1024458334
1DZ3mRCyes6Ub2inu9PiH9XFBkQ94Tm949,1041666667
1DZcdQ5bASYDQHKc33bepGiLAFbXFPvky1,1041666667
1DaGTw6EwUbDhnydyNGdFUbZSAEXcqX1kb,348649306
1DaLeGtPjHsYeFD5UgE29zjhezNMYQdiQQ,83326389
1Dak1equKMyPREMsvWWesvnfDDtoFUE5A4,277777778
1DasLj46LWPxQKK4XxqEYJjwEGaHesmZ6C,451388708337
1Daz7gbfN5Cnh41X59zrWFRK2Tk1rn7593,1042697223
1DbkhRXUbCCQmtU57y7d5WXkKfcGuxyph5,8252791667
1Dc8TWVQ6mpa6YjavVpU2N9o6xUKmqjQwt,1040701389
1Dc9mpCyBV8e299359qGA84Yo2YLRntWro,1027222223
1DcFBHsXXBX5BqzLCRgq4z7LyzewJov53n,187500000
1Dcf8xwpjeK9qT7ho24eTpbghJFb1dzfWG,35079167
1DcueqD8cnkfj8Z7BagY1JBoXQQg434cSm,27927778
1DczCaeK1w8X7PRMizSBj8cD9yHNyGhBQ6,13541666671
1DczzgVxmK1gUsiAfjUKpiA9ME3Te5jQyN,142633334
1DdLSwkpbZyK56nYtvrpxZc2ML6Rv439vm,138888889
1DdVTapX5tTAb1aAYK62ApVFJwkYi3yULX,83333334
1DdjWKnLMAT3r27TCuqF6b8MEtAE46yfo1,48427778
1Deh1cEF4GCUyn1uTEAFSpUsATm8AZDte8,125297223
1Deq9PveY4iJqhdpDnWYLd3nfKrvuU6XMW,416666667
1Df6yK5mYASia4xBRrR6MHcdNgGtiux8bw,1031246528
1DfBBvJmygDPXV9FLMnBFiErN9BpF6DWym,83434723
1DfY5gmtgJeFsp71vWFzz5ptJgt7Q5BpUr,103806945
1DfvFbXHUY8Q2FBYM22UvcLyHtx9Qke4Zv,691500000
1Dfydg23GMUEdXBWGET934JhGJ7Ev2vFpd,20833334
1Dg4b36zefFKLWdgjpUCHmGgMjyNsUozsk,45152597226
1Dg6SoiKcZuk2NXgGpDU8q7i8EAGGFdnTP,10965278
1DgE9S2ZmD5UfeKZLTM1dZTBYk4zYFxfwK,13541666671
1DgFZECLQAgoTuZPDr9B5sLUQ4LvygNnNr,107205041671
1DgsP3Mj1bMWiA8uquXjFkTMsu8g5Lm9yH,1035517362
1DhMuprrH5LCmcz9drCemiuSbwZ5XCGt1D,1041676389
1DhsYayVYVu5qi5Yn4nStPgD9TeGULh7t1,820004167
1Dhu6dopoqbjV6nuvVPH8yqkzincNgVpf2,225694083337
1Di8Uj21CQMM3gymY2kspNqho1KtJrV76h,13541666671
1DiV44ZXsearUYcoacrrMXgkKwcx4HALge,138888889
1DifQSgxiiAGQg9vC3fKZnZzMSxTaTN6ya,2055431945
1DimTkQR7S7osDmBHzYArqdiDxkCFbGJdU,54594445
1DimbWWbP7MkQmqnfvRwtWhTUWRVseU6Vu,112847041671
1DivR6E9jTZP8rk8Au6uyCJHwrnG9s5tMC,45138708337
1DizgJNjzsMGodjWmwAsNXHvvRARpq3gC3,1125651041671
1DjKs5yFWGyJTFCVSpn5TMcYvnLBXB3dKc,10000000
1DjYqXweSzfa6vbgifw65Q8irTsYPYDub3,1735500000
1DjwggiBa6CNTMZVwCB5GeLPdfHuSh8qaG,1041666667
1Djy6Zjd4DckaNVqgYgo8QhgX6qTDSpyyk,1317118056
1DkFzA7C5THmsWBPZWAuBoD4sNG2KpPvh7,1042388889
1DkK11dHS2wxsGYkLMJ8BH9PAxUfcPSRLZ,347222224
1DkXV4uwZfrWRwEqeysSFFqZpX9hfwAcCc,56550000
1DkYZFnCzaARmghY1TZnx8HaBW8LLCCJeu,15555556
1DkdGD1YgViDSCSEfCgDASGakCdCCP8FZ9,406250000000
1DkmWxM86XsBUD4yaoscTS3ug7d4CTKyVs,70859723
1Dkv4yPsUJk7gZbedoy9BG4kzCVWzoKe8W,112847041671
1Dm2Rh5PppecNK3cTUya7fCFZqRCBJw4hF,16758222223
1Dm3hdQDckdoyNteQRcEwWBqaHPVEtYCR9,212609723
1DmDWo1tWpAAVfKj6sGFjTdDRnk2xEK2Fv,1041666667
1DmN6SXzRvsKUGQbYTTMu5PGcqEdkwkonK,0
1DmdExdFsa81Z3dixDTpJnVudzy5AyfLe9,1389730556
1DmqjJ91J5n2Rx1Krn8zTVC6Zm6HV2aLDs,0
1Dn7LRouoNH6sDQBCYfRQMjVYtztPTRNGe,13888889
1DnGQm1JJiNhXwvmuxGqzcQh5MhLWDDmUz,347222223
1DnVNrXtPjYT6CbB1Vh9KcsnNZxqHuYQ5Z,138325000
1DnYF4SBH3fBfmnrADt628t9j1MudNPTmT,0
1DnynM6PxAcwPPyBXiFKuc3tfqYZL31HYJ,0
1DoSC1b97pmUq7DFvxgfGCtArZPerqnM4a,416552084
1Dor25cQDuiEo62XEhzBPdQUjbPS8SpFkQ,68376389
1Dot2DuLAs6NpmCZX2JuBdWNHJWT8kF8iy,0
1Dp79bhzCrpuwJP5Wqmtsa2dpn2HfZhKTe,1041666667
1DpArxNVisMoukbW2uD681fNC2jCJjLvfw,1515091667
1Dq7wFJRbq3soT2GFaQ4xwSGeCefphqzPE,1028871528
1Dq8AxjFkJCpuPfW128uoDopVmDmTixSoG,45138708337
1DqoXipUtSbHTw9u5THWttpfuQovcpw4yU,445644445
1Dr4eXe8HzjWhfsJaewGeraHnH9iLKpvSc,45107291671
1Dr5SAhHRQ2ojTbFuhJfJRwmTuDtM6sig5,41614625000
1DrVGGMUyNHHRvxW8UVAZ26NJQG7WJQWvJ,34723612
1DrsbQdMUnzabjWoW5aXzsLGvsjC9iW1kK,74031945
1Dru8A9WK7ix5jpesnZZKxuDpyy3HG7Y3q,1043968056
1Drw15jpk5MeNfQjJ9xpr49hHXFpThUziA,139625000
1DsR8tp7GejBcaJBwdNj6nCbcaAMYe4nk2,144409723
1DsUtLyNiFpSBbW9E7zttUnrMB7hbgkAJx,1023840278
1DsrRdRk37JzKwzxkgxH7EoQu3swA8i5w4,1666667
1Dt9fWNwjVctLuDPrGB76Ws3ahtisyTztz,1046737500
1DtQqfqtZX8HFA1aFmTnjWzzx36YzWHLnq,69444445
1Dti4QC2VgbTP8bdbmMs8tESLWVJvA5Gbk,208333334
1Du4D84UjRSFXorN5Doc8RZmpjYA1NiRhV,1033010417
1DuDtqQY5X92U4c9rvxmHT8Y29PQfc94gC,694444445
1DuEYJBckfJ9pDySEFS1dfrLAfew4uk9ip,140151389
1DuHWfjDwfzLfV2EKxyqiGWH7Bf7t3ZwTT,41666667
1DuTutKZ51AtfbQu6g5dFrhDMAkLiirqN8,41668056
1DuefJFtNchBFvpbW8aMjxEGkMDCoNezVD,27777778
1DvHQxbBYRF3DBf3LsTiESx4YZ75ifxtkJ,13888889
1DvU1Vq8qmafKcdjAJiaPKavwRgZDabY2v,1041010417
1DvWdX2ZSD4AsHj5DhsiRgxc7Gbqbet1WE,19312500
1DvZYZRmMZavqcLaHqpN2yrnb2mv6qwS2v,13888889
1DvdMLBaqSp315Xf6394gMUW1c4ZE9pLEt,1953036041671
1DvpyRepPS8tzHCU3YAnU9op1666Y6k8Qi,1043559723
1Dvyk1AregZFiB7V6vubWKLsp2QcZSL6dS,90277958337
1Dw683bHaktHH5MRzvAKG7s5JU7KkUFyM1,112847041671
1DwK4FqkWvENcF4DTqg62cLcqdhbuN6g2Y,121238889
1DwYBREVTYo8nHyBBbPSyUARRYiNKvhfEc,1041812500
1DwcYzdhwreXKgYDjzTFPdbniqQCqKqbc,277777778
1DxVwAau1jtFk345rz2ozTHJ31vpphT1AN,138888889
1DxdjYsWquB5NBG29NYvcGmcgF1VMnJXEZ,69444445
1Dxtggq2hXCdHXp5xFhwEqaNAjbXq7UJzU,13888889
1Dy5r9W8UcPXqmSuBFzcwAgDuwEEnLxEbP,209000000
1Dy8Dpi8KhhJBpH1Xs2atQzAQ2iQiA3jQX,49583334
1DyED6M2kmrMWZY1qQzUmhC97qW4j62rGD,138604167
1DyEShDshfhGTxMhjDkooKWE6XjwdehLFt,1045927778
1DzAypq1JmhQQxGsC6hdLaKTdT2i3P1RN5,1041666667
1DzGGxJZyuTJE5evbdc7LWzam22ineJS3R,1041666667
1E1PYo7G6wBvKNPha5oqywQqt5W9YpQ4Yc,27651389
1E1ipPvQtiyvcBv3jjJ3SFHFgFZXpob4tF,691366667
1E28XFnAU9GqBxrbSCM2qdm7GvyzXhCL74,48833334
1E2EwANBFDSTMyKC3JsZGrBTdMymd8uQqP,9120000000
1E2GZUyJpz1c41k4ujcEt7fdYahGc6jeM4,1041666667
1E2Gw8wg7KfMZPTyPSWWAzUr94B27fCgFc,41666667
1E2aRQjBrZRau2eZkcMP6AmzypDfjDtbzL,418208334
1E2hPhpezdDowbo6GbRNsrFQQygWQys4d9,13541666671
1E2xT6NeSkrxqACgwfEzM4iE5WkXf4CpCw,90277958337
1E3irnFmHXSQCngfG9E4tZWf2T6GPiDkXj,14013889
1E3yyhmsXoT1pzQYBKaVomFn77yfnAv6Hs,51555556
1E4V2EjCiyN2ddbyXhLHTsfjpDG5cdhw42,1041666667
1E4b47XiyVxVB3tbmA8N7dA8siByXdNDrf,8003000000
1E4d8J2e2omoScLhrRcFj6dW5LkN71wwAL,138888889
1E4gDdYE3GSCT6PnJY1gXN9iiwRqfarD3R,13888889
1E4vunoA58fKo43NGc7LsXRK7Tybf5YZse,347371528
1E4wHMP7gcWzx4d4Xvoz9geRFxgieAPpvr,13541666671
1E4wjEct2nTW3F58FH6iw263CGpwUVFV2A,208333334
1E4xiWwNWeFsoC58DNe8MnBzzE3mLw37Nd,1041152778
1E57aJwZ5yYXfBGMHFU5CBy4NdhF57m23B,137781250
1E5K7gWKXn5qKqt6WwumpfAwnk6H54JZHo,41666667
1E5Wc7hoVnMj1dEuLPHU6RstQ96CM3Xbnf,20808334
1E5fTo9E1pnmcDEU84tGfVrieb9C89BHQD,13986112
1E5nxisTHhh39u1Qs9DWuMPoK3mnzkXztt,1041086806
1E6ELw4xKSSquHPU6UeiwyFbraQo6dhoZu,2988378473
1E6Euikc23VmEMtyP69km4fSeSsnDkbvxc,0
1E6Mgbnz9unRxQ9xm5VygTTPgVXwPr8qPW,22569625000
1E6YubUMiUigQsc6Cw3B4Yg5Z5Yez9N8V4,868056
1E6zpUGCHbjkBx6vuxrLyunif3PkqfJ1sg,409820834
1E75xVLEQnfMK91SLHhncQmvk8uzv7kNKm,204902778
1E7GPHktPFe6H3uMXBJCbCavZfWW5GaH4m,80000
1E7KfmSR7PGDpWpgBqUgCb1zRMqeGpRzNT,410677084
1E7ZKPaK6zVtM6oAsP1ji29JfB9A5SGsmN,138888889
1E7f2cZhkjm1rEF2cnapL8befoSeqEuGAt,53602250000
1E7oUyJC7UfQzdS4H7Tyz9aoeuPev68DX8,250000000
1E7qG3broZuPnkDd2aztq7KozLY4ZmY2q,69444445
1E81gjvQbFuWtLChCDiEczCMEShbpx1sDn,1041666667
1E82tLhhYV38S14nftEUAV4cTPC8B4cZyq,2752145834
1E86BTZcSUyyx6e9QTQFrbF5hs2YHUHVP,277777778
1E8cucP1HVWjsd2pCEduTZzeRRxKZu4ZG9,277777778
1E8i9hZack2f3E7QJJW2dUTkc4eAib9xhg,1041666667
1E8rnXP9Vwo97phobnCYJzwcfiTrtvkvwK,27777778
1E9JRRonYKYHLpUXKVjL9W86zd7mdZZ84V,40883334
1E9f6Fmtdo14Eo4taKgSYsTuYriMqqoJYq,13888889
1E9m4Vuj2ZTZMJhv9ELUb2ZLwXYhtfqK18,45310416671
1EAMX2SuKPL9qVi26ektAD8xZ1zwMHPguq,2028655556
1EAWV58NpPA5YnWnHfYhLtqTFr85772W2M,13888889
1EAgKJV5yyjBAu6J7th3kRYmNQMAsRuV2p,466607639
1EAhDJ4AKUnTpL4ZAQcmGHExu6HwsmRSBG,694444445
1EB1inKSeEBnqs4o9oaSt9VNdkVt5R2so4,1041666667
1EBAb7TazRPrmHuvfq4nzd4hMMZrH8WuYi,138888889
1EBM8eecbhsNyQ1h1VdcQ5J7hMatUThA5e,45138708337
1EBQHhXGfL4yjaFYtjTQUCdDjAF8Lsc2gk,555555556
1EBSz5oM5MfBXVH6ggRY4gcUQcr3UErtBN,51163889
1EBWvSfgrboGx9MHp7xUvxwDHH3GyJ9mAh,27354167
1EBjw3X7VycCs9iAkfPBZybMYN7wZW8SgQ,260416667
1EC5JoADyoVyUU1Siewg8b4cPCkFVTh8ho,1400313889
1EC6Rtfr5GhkVrHjQPZbdsXryRWgR7Srbs,1388888889
1EC8w3R5yiJZXQnZqBw7AxcEkHM41RVArK,1041666667
1ECCroyvPreRUThXTDksJs7dAMMD1bu4d7,47434833337
1ECSdMpwGqDtS4qe5BnTyycCHCVXMaLdtG,67708333337
1ECoj11jJjNsaMa3pk4xt3XrXsDUPhJUEH,34722223
1ECvvX7u9xpmGZSQMzGWieRwppvVm2Vy1y,0
1EDUFe81CbnmX6w5RzMbcpxCqyg5Eg9jYV,1053770834
1EDbavvYQKapoyMreyJDENdrCaPAkYHDmx,45176625000
1EDveMGy2cx3hp2Mszn7zMGzfozHnHAxnz,1041747223
1EELAzTqznMW4S6Y944wdBYzcr15cJzh5S,416666667
1EEhkQabXBsqWNLQz2aQkyv3o9wiJdQneF,69444445
1EEoVKDoUndhMrSnTNbAidZsCm1KyNh2Ly,694444445
1EEqTNPbebPaS7dsfzeXmybuVq6CaTTEqW,1018013889
1EEqvVgtDrJRCKFJnbSFauFMouvymuG5b9,15340278
1EFALDkLNXHD9YtUBCypiE85PUrGFo9dx6,69440973
1EFXhn54WZjNStHpd32TyYx5JZFstKNbQX,0
1EFdE7JcNvim2uMaQDbaWrLS9yBfxT1D23,1432268056
1EFo5MNJjKJjnZUrdz52QRrAfMdku7BFWm,13541666671
1EG4BcbuVkGeonMqnaTWzaudzTuWz9XgMj,1042727778
1EGAiwNRJhEtTf22Tq9FUBwkd1nKbwDqa8,138888889
1EGAuoJwAPzBuVoMkzStEE3tFYFDSrUrZ5,277777778
1EGKMxgRypHJ47yFrikHu6kDAFSKh42bB6,912518388894
1EGSez5zPEUr5xscPSw5Cv7MgNW5dBy1nn,69444445
1EGfjDUxYTiXSV6xSTT4ofrT7AWvNF1MAS,138888889
1EGvybkxZ7aFiNp1tnjoCND5Wz26iAGJrt,22572875000
1EHFBsG3S517ELb4k2Fuofmr6HFkxfDnxR,1757738889
1EHRrGcKJtP5jUTrZS6fB9EvMLaGyLsF5y,13541666671
1EHUPmebxA42G8PYqtGJdQVhJyhJbPNvst,0
1EHYp5xz2kwhy5BD3inVrQF8FJ5LghBQvP,0
1EHij9miZu9uctbSyJ6CrMhK71yG3ptXVG,313925083337
1EJ1aDoSrPTo6KYWRf1GFEkS3KRCE7QkQE,797000000
1EJ1gcwaDtSR3QRKeHFqrLS5JCHkc7uGJT,41666667
1EJEdLKib1vTCVwGLNQf7nYNAERcRGrkDF,68216667
1EJYTtRVJXHRRXGoDap9B2p4bdEc7tDoFR,459351389
1EJnV53xHGUH5RKdR5jx7eza5KL95fxiKc,1260000000
1EJvLQWdCQLtswvKr7AbPod2Lor2m8oUMy,1045929167
1EK11qC1z5JR4sR8rZcpGasyzdMjFXA3Fw,90277958337
1EKDWZUbMKKQRXZjYwyJGY3qoVM8M9N6Cc,41666667
1EKghRV9TJxgEmMWsfMLn74GqQACGTGj9L,1427847223
1EKreTVNWgqZFazPt9uxvtKQMSuXGdyKUU,41848612
1EL37ViJjXnASujy5uU1hFnsk6Rsvx5HzZ,1042401389
1ELUDFY76BoXkbM55TV1S4QhiS2386AJtr,80002778
1ELtWNn7FJnLUcC4FXYwzZBKQ7ktvTKeRB,396698612
1EMr4uTR1FgsfDJTgmc4TXvVWbUwzwFvVv,0
1ENRQC6GAYWDQFhjm9AW5ffxVMp1S7gX9P,816708334
1EP3W2eRQfw9qvSQB8TJkX2rYB62VwwHSp,13888889
1EPGW6DSAcsqdCmbJF3vyRDb2sUh5EWW2s,277356945
1EPcgMEQrVSjZE5no5GPdx4eSY34Rjm6qK,0
1EPeNrCmVFtbqM2f3FJZvdSZKZCnz9CaKE,34406250
1EPm6nLhqfoADANBauZNxKHNPLAakXkPhV,0
1EPyEyYPgzBPbDQjk9Lhyy6uaMPhkAsqqC,520833334
1EPySfaE7ARQsoPy4FeAmN16egKn1uLfxm,5642361291671
1EQBDKcrewzxWM9HRpTi6AJrEMV9TvTPbD,416666667
1EQyPqGUaDBMjVXajZ38nHK8ZEyJrutNLw,13558458337
1ERG1XFvZR7Bu1cwA1dQAuq28sbhLpCDiM,1031194445
1ERVaXNXLBPz4wS9iUtbRnAwZyeCvPGz5y,208333334
1ERc89cpG9nx8o3rFEsbKuo1W7M2PMKQBC,547055556
1ES4ZjM8pe4PJFFmZmogjevY1iGVW2QE98,13608833337
1ESPSqLdw7fb74hq9i7wtAfNzAAzNc749N,1041668056
1ESfnBXTYxdkowXPjLP6szp5FHVFXXoEPi,1041679167
1ESki6Wg8tnv6b1grdcLio6PDwroasQWW9,518056
1ETCsYnuMsj9ZD5q5ZR7ZGaj3q8U4E3H5v,173611112
1ETQBXQR42Rh36BNtziQJoNNCH2sgE7W83,559028
1ETZcchc4RGxh3YJZSVygVhGWNsQ9vJMuY,1597009723
1ETbsrRT8WaXj2kuY3CnsL1KsQDHPDebah,0
1ETccJNbuwDPi4FPQF9Zgkc2nrQGZ4YXWA,168450000
1ETnJpHVDoJvhrQu1AEWiPvqK2PXb3YYbA,200356945
1ETnnx5QRaE7ZhNhxFW7dGRCwhXa9oye5B,27675000
1EURVpevV8NY57HUw7dv4s7Dae8gf1F2X5,685765278
1EUU9VGGaWu3B4A6zmdvagJRVhUgEZHFXX,45138708337
1EUr6hRoM6D3mDEkaTbfqJSu19H6TySRjc,125000000
1EUyf4nGZCtG4WTKuRxVXtoxMRk1a1tTW,42905556
1EVhspReVJuyBowngpjiFmNucxcqAhSBzu,694444445
1EVqYLKNDPxvpbzw6nVNNafvTH6yWxF2A7,1319444445
1EVrGF8ac2466zhCReEhgNrYzwvMETv83F,138888889
1EW2Mzh1EULyEHtGWxj36vDiTSPZLZtiyi,347222223
1EWHW4hrL74W64ofGLUDCxqpfFXNdAG4w9,207107639
1EWdBJgctzGZvyyjYBs1z9DYUKRrHuakVp,166568056
1EWmZ5jthD5VFMYVdbXhcwj5xaetAu9Gaz,562500
1EX4aBWCb7r1PgoofZZyzTJoavsj6ubdeq,108955556
1EXKJXghJQWd4Q4v7uuYoGNqMpuGWMaxXK,20833334
1EXRfpaEJzmiqrsYxNX1dhPnrBbTJbhaxH,67708333337
1EXkGC85cxw7PpQALMp27AaU8e42Vbuc62,1041666667
1EXseHd6k21GVPLYBNN2G7UcNL6KtrKP3Y,15501389
1EY33DdXhoTJYrNyhwvD23kiqmqqDM5sFA,512105556
1EYDyi5LMwz3uUtLHFSvTkXo3vuaUDmNMC,1995493056
1EYGdUq5cagoE9z2cfB4mhxQoSLuxwJMhT,1042652778
1EYdC7YzEZVQi6yuPjMYyzrFPFR8U4Pzhy,42882125000
1EYn5miHYHGLxdDxXSEUYT2n2ZsuZH8uLU,67539333337
1EZ4sPCkQ1V8yZgig61pf8pf7sS8hZiGqH,57652778
1EZKcSDDT2yZogf3VSF1vjq9JeoVGugGdA,1041666667
1EZn5b5GoRFmfaEgMFpUnfmqL6Ht8YoQAP,2
1EaG2Y2uW4CsBvTPtNkRvYdwX9eDAMNybW,415697917
1EahGMdyKj8z8eDLrnK89g15pkiVxWgJA7,1039996528
1Eaxj7RgnTsrxedGPYCDyAGCGowcAY3P3S,3890656
1Eb2JnnhmnTDosovaeqhkiLLP9UCnhdsXs,22613500000
1EbA3cVbeFqvsiErnXWVsP793WzVDE4euY,416666667
1EbZbAByUXdaxYhVqQyJHgtMh6v4y4cwkz,694444445
1Ec5e2QzJVTNctLRSsVctHMyp9aufNVt7h,852778
1EcWMRdwnWrfEMXou5hKh2QbJVi8My9Ayj,13888889
1Ecd6QZq8U2ihdfGwnd4wt4PyQJGrRehTE,45138708337
1EcnYkczWLQd8kDYWK5xYthVaeu9bdEcDv,145303888894
1Ed4TUNZdo2UmfCoCoPy7ztW1xcGKMhkfa,167129167
1Ed6U2fykL7x8dtsg15orFdZeWwGcsvWr1,13955556
1EdWsxKXwCv1rQPzy9wrpKxp4V6A1d1Hkr,1388888889
1EdiSoc938W8CnWzf7zjqGGGyGwmwuNbWz,1388888889
1EeBaR6BgvVDoDzCetQSmXeMEUCqb6tmFo,138483334
1EeFu8FEkqjFMquHtw38Jm9cLRNto2EjcV,1180554167
1EePFZxfdjZeBvGhiVm4bafKHTNmTXpafP,1871210250000
1EePbwaySbJPtBe3ZwboyAYvAm5nXxNN5,140219445
1EeS9V9aS8MLW8JJCKyLZ2xSCGitwgcvYS,111190278
1Eei7DSc5cNjNNXwxA8cvk3Z7KRBi3MK4m,23697916671
1EeqMy4DLkvAAW2f41GpgcTqwe3LyLH1Dr,830000000
1EeuffSPL7a5m6ffjyiQdHrgDzogVPYzcj,1041666667
1Eew36kMjKWVu7k5iiXhVUxkMg8eSmVpVc,166666667
1Ef5yDEJBKxDsPdWHZZSz8ZpE7XdxupZMZ,23611291667
1Ef7TC193ijbFXWfoBds16AVRG2STgP8NB,22569625000
1EfGpn8GcMJR6wBMyUkCfAyYLncqCigwqZ,39332190610
1EfjF6ADRmACx1tiLfPTNpj9mCfr4Xaho9,41666667
1EfnFcNzTHdETmbczYS9RSUAY7TSE2RgME,694444445
1Eg7nA1f8h8HPmh1iXMy1yYyXqvWiaCrH,45138708337
1EgJ45iFXmjcJT8NgHprxRLCmeAoMZ43cL,0
1EgR2kcRNPH5ioTFE9hM8jxUPc7RXcJwjJ,553138889
1Ego7APnNRmFsKLZGMdcMd4yfWVQAnDM3V,173611112
1EgpAz7P5H2fQpTDngu36toZ8xZ9V85uXt,163065278
1Eh8qceDcfCpF1BP5eEZML3kW4acqQAaNA,462520834
1EhC6odyWL6wyktTLuQZuf5on8QY8vfM2Y,388894445
1EhKtYvnq2823ocDM8cFr1do8KxGEiAU3C,0
1Ehho9t3v6fm6Rr5atESeFVz7NAqoE4ya5,75043056
1EhvGpQ74UHh392QGDYhyHDDBHmm3J3oP5,27825000
1Ei1t8K8f19CPvi1zgTPtL8gzf8GfueKg3,31597041671
1EiVeyBRW2G2J8DCniehnGgtGR4k9rcca1,13566667
1Ej5b6trstK1aAYHAz7hHp4nHoJCVpNgAU,83318056
1Ej9BjP7oNE4UdML9spJUWGBkL2Z3mTj7m,104290278
1EjdaEVBVPQEFrxbZL1xSdSM9CCypXN94H,13648375000
1EjvSmpb4e5RVh5VBQqWChPxWikm52Pem8,520833334
1EkBrEzjoyALyHsZ6HmrPiCdhcD57q3krG,283802778
1EkDTxGe1svkAVspTvosTkHm2ZY48PWALX,1388888889
1EkFqbUQDacU3tZnnEcuZmuSAtS1haNGAi,138888889
1EkNAtztWyCwAPD4QRqBkr11cSMBRrZHhU,27862500
1EkPNipv1go91zxBghGc9uMFHg9ta3snLn,42019445
1EkQWHSCJ3yX7u8nBfm3v6riGCAMCLQ1PM,284600000
1EmFniQCLW1LYXT8X8dHH5cAmtmnDgDNMX,69326389
1EmsFKfUTDp5vouz6dFMLixJKz1PKV3NFp,46496972778
1EoJAEXMxk6gNFHBhHUMieizLGkqxthAe3,27951389
1EoTMjVJZpBrB8kHgubed8CDeK1KAoJuN,13541666671
1Eoc8wkKiLnMUqkQSLzFwmpg6TCzi5gRAC,274752778
1Eoh2iBff1zjdyB4Fcomg8VPSggDejGxUC,136951389
1EooYpyJjNTNaj6pUnwNahejvuBg97GRmj,20869445
1EovDzak6dwBHWcwa8XvQddAonzcCGRbmV,666667
1EpNnnQ5KJaTRVjjjWgboozRGhtmL5sNjp,1041666667
1EpSeNgUWznbvEPMkTUz8fcEPdEes5qCXV,27862500
1EpZn5baHrYwyfE7Ppf95Qd9M6d1fQ2wHy,13804167
1EpxNscAJMUTaFk8FzhxxpNo4eEHvHZ7QZ,1041881945
1EpzzxNCTjfHXMJEYShXKi7cv9dVfVUQuw,1388888889
1Eq8mkwM2q3gTuUFHKZ9o3RGC7JjK3Mp9y,1349000000
1EqbF5NLGRhBiMuZsn8MHr5YKTfCQ2gzSu,1045209723
1EqegK6kvRShggPchvkxgs6UBAFmjnGZcy,13541666671
1Er2NdqSWqdvE9LixtH5v1p2ADuP7kshwp,25176389
1Er2ZmWSqwkWbM9BBfqvW7wpqhCBy8oymw,174284723
1Er6qXTcGimTvgkQiZcyQ1jMf6QDW9kCAB,13888889
1ErXua2oPXdsN39i8uUk7LfPacc79X4Adg,2344212500
1ErcQ8SXiiLbrKjmzfpSJP6FasMy39LiKn,346090278
1ErpwhW23xN6eHzGahhagRMMaDtvX7qdEi,14350000
1ErqnZvQWvGhRfCgzf3b3Fis312n9Kr1aC,13888889
1EsBVVG4cRwYeF4qvi2CmP5EgFci83HMJW,22569625000
1Essi2EBXqNE1rEtLT25G9ELcYNf7mQ8qD,13541666671
1Esv5TXoZEaBYAaXg47gLPrJJiaeWSAiot,139998612
1Et6BErPAs3XbQTmtBDCuQ1E9vD7mpVRyv,0
1EtA7A83dnTvqkrE9ixwg3tVRGQxCCsdPT,14027778
1EtfZvpBQ4xZ8uRCUAZHKX1jKgEpdY5R2q,13870834
1EtitFoqnvBahDpMAT1Poa7y6Y7nfHRrcd,138888889
1EtjV2nCQWhuP8j6UnAZoDZ569rSDXFzpG,13651389
1EtqVvP1JLamxFDskrSricfTqgVXaKYGpu,34769445
1EuMbwhYmamcgRjRnbB8RvuwPu2gM2nUL1,136927084
1EuTvFmEdUFQYzGG6pHxcMTcsn5kFiv5Jr,1183473612
1EucTRjHdiAEnYELcrbHTtQtAd1oThBZgq,0
1Euf1aK86ikL2ShxfT8GzjSTL73AkT6u9A,1041666667
1EuhwEcdUdTJcnz8aGnKdbpZNRUCSAdqWW,138888889
1Euib6SgNe1rT1kvDkMdWjSxYxsB9sznAj,68205556
1EunuDhs3HVp7oBTdShmWfsTZXrnXqHJ11,138563889
1EupbJt6vtpGXYE9HjWqtXbdcDzKAbnaoH,725654167
1EutdwkLUX5ro3D1uJM9XuwbCzDxvqojEu,1041666667
1EvG9Vxi7arDudp8PF43sG8Rm4TLZCiGAt,13541666671
1EvjveW2TGrgKJhxSm7xyfm5WfEEhTDZgN,1036329862
1EvzAfB58reCT5TYUPmAapMS3USPRkAuM3,62500000
1Ew3dSatbDXgvqq2QP3zjLXz3ps2RbvxZ6,21151389
1Ew4Jwv4eyJG29smysE8drMnDjbm3CerP6,1041666667
1EwKCJSVVWt1A5aLd9WSFnXqbijGRj4CcQ,1048777778
1EwMmn1ZiLAhJsq6qmreMdNHbJXCJvLqaw,314159723
1Ex1Y6rWKU7oATaBnpLtqHzKAvFkMYeqS4,1313776389
1Ex3qSaBPFoeazX6oUW8GM4bG6ZJgFLLUU,45138708337
1ExJ3MnSZydaRrdSUmz5urWT616QWpVSte,2052000000
1ExPk9WeVMX8sKg64We4eNDbMSkuUvByWA,134390278
1ExYKXpPHZxyAREVAjzWn2VTCfeLetrawh,34791667
1ExqnJSPyYf4BEP1yUzLYZjCiSBzej9me4,255700000
1Ey1bSfq2aFjdBrhJTBCPu27p3HUqGooYf,69444445
1EyDUpk3odktzGzZFWJRCiqUqjGQYQ7msA,1736537500
